column	ligand	receptor	value	count	source	target	tissue	region
B cell|neutrophil	HLA-G	LILRB2	1.839	10	B cell	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
B cell|neutrophil	LTB	LTBR	2.365	10	B cell	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
B cell|neutrophil	PODXL	SELL	0.851	10	B cell	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
B cell|neutrophil	MPZL1	MPZL1	0.224	10	B cell	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
B cell|neutrophil	RNASET2	TLR8	4.22	10	B cell	neutrophil	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	CADM3	EPB41L1	0.835	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	APP	CD74	0.262	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	APP	TNFRSF21	5.006	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	C5	C5AR2	1.635	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	C5	C5AR1	0.884	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	LGALS9	HAVCR2	0.576	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	LTB	LTBR	1.047	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	HFE	TFRC	0.183	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|non-classical monocyte	MPZL1	MPZL1	0.155	9	B cell	non-classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
B cell|plasma cell	APP	CD74	0.229	5	B cell	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|plasma cell	HFE	TFRC	0.079	5	B cell	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|plasma cell	TNFSF13	TNFRSF13B	0.196	5	B cell	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|plasma cell	WNT16	FRZB	0.135	5	B cell	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|plasma cell	MPZL1	MPZL1	0.265	5	B cell	plasma cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	CCL21	ACKR4	0.007	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	CCL21	CCR7	0.174	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	EFNA3	EPHA1	0.057	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	EFNA4	EPHA1	0.052	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	EFNA3	EPHA3	0.033	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	EFNA4	EPHA3	0.027	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	LGALS9	HAVCR2	0.115	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	VEGFB	FLT1	0.093	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	PODXL	SELL	0.484	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	CD24	SELP	0.501	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|regulatory T cell	HFE	TFRC	0.014	11	B cell	regulatory T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	CADM3	NECTIN3	0.241	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	CADM3	EPB41L1	0.234	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	JAM2	JAM3	0.304	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	JAM3	JAM3	0.398	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	APP	PLXNA4	4.496	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	APP	TNFRSF21	0.593	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	APLN	APLNR	1.556	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	BDNF	NGFR	2.191	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	CD80	NGFR	2.23	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	BDNF	NTRK2	4.003	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	LRRTM2	NRXN2	1.749	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	NLGN4X	NRXN2	1.778	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	EDN1	EDNRB	3.725	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	EFNA3	EPHA2	1.05	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	EFNA4	EPHA2	1.044	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	EFNA3	EPHA3	1.02	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	EFNA4	EPHA3	1.015	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	EFNA3	EPHA4	0.235	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	EFNA4	EPHA4	0.23	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	FCER2	FGFR2	0.853	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	FGF20	FGFR3	2.472	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	TENM4	ADGRL1	0.299	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	TENM4	ADGRL2	1.091	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	LTB	LTBR	2.275	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	VEGFB	NRP1	1.484	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	PPY	NPY1R	2.477	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	PPY	NPY5R	1.452	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	WNT16	FRZB	1.938	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	WNT16	SFRP1	5.847	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	WNT16	SFRP2	4.938	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	WNT16	SFRP4	1.418	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	CHL1	CHL1	1.696	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	FTH1	SCARA5	7.373	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|stromal cell	MPZL1	MPZL1	1.047	34	B cell	stromal cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|type I NK T cell	CADM3	NECTIN3	0.111	6	B cell	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|type I NK T cell	APP	TNFRSF21	0.038	6	B cell	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|type I NK T cell	EFNA3	EPHA1	0.115	6	B cell	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|type I NK T cell	EFNA4	EPHA1	0.11	6	B cell	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|type I NK T cell	TENM4	ADGRL1	0.074	6	B cell	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
B cell|type I NK T cell	LTB	LTBR	0.4	6	B cell	type I NK T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	APP	CD74	1.05	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	APP	TNFRSF21	0.424	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	CCL19	CCR7	5.922	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	CCL21	CCR7	1.187	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	HLA-G	LILRB1	1.838	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	JAG1	NOTCH2	0.23	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	JAG1	NOTCH4	0.083	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	RSPO2	LGR4	2.241	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	TNFSF13B	TNFRSF13B	2.972	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	TNFSF13B	TNFRSF13C	3.025	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	WNT5A	ROR1	0.491	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|B cell	MPZL1	MPZL1	0.438	12	CD141-positive myeloid dendritic cell	B cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	DSC2	DSG2	1.242	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	APP	CD74	0.656	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	APP	TNFRSF21	1.396	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	CCL19	CCRL2	6.901	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	CXCL8	ACKR1	0.293	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	C5	C5AR2	2.468	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	C5	C5AR1	2.137	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	LGALS3	MERTK	1.829	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	LGALS9	HAVCR2	1.629	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	HLA-G	LILRB1	2.521	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	HLA-G	LILRB2	4.861	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	JAG1	NOTCH1	0.166	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	JAG1	NOTCH2	0.22	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	SCT	VIPR1	3.102	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	SEMA3A	NRP1	2.148	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	VEGFA	NRP1	0.523	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	SEMA3C	NRP2	1.921	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	VEGFA	NRP2	1.0	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	PLAU	PLAUR	2.259	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	WNT5A	ROR1	0.694	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|CD1c-positive myeloid dendritic cell	MPZL1	MPZL1	0.616	21	CD141-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	NECTIN2	NECTIN3	2.206	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	AGRN	PTPRS	0.29	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	LRFN4	PTPRS	0.048	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	SLITRK4	PTPRS	1.591	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	CCL19	CCR7	6.053	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	CCL21	CCR7	1.319	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	EREG	ERBB4	0.633	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	NRG2	ERBB4	1.643	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	TENM3	ADGRL1	3.013	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	JAG1	NOTCH1	0.026	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	JAG1	VASN	0.057	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	SCT	VIPR1	3.246	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	FTH1	SCARA5	0.444	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|T cell	FTL	SCARA5	0.062	14	CD141-positive myeloid dendritic cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	APP	FPR2	1.203	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	APP	TNFRSF21	0.47	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	CCL19	CCRL2	6.954	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	CXCL8	ACKR1	0.271	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	C5	C5AR2	1.683	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	C5	C5AR1	2.766	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	TENM3	ADGRL2	3.906	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	LGALS3	MERTK	1.085	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	LGALS9	HAVCR2	0.776	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	HLA-G	LILRB1	1.671	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	HLA-G	LILRB2	3.506	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	JAG1	NOTCH2	0.062	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	JAG1	NOTCH3	0.543	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	SEMA3A	NRP1	2.247	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	VEGFA	NRP1	0.623	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	PLAU	PLAUR	4.519	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	SLITRK4	OLR1	3.144	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|classical monocyte	ESAM	ESAM	0.774	18	CD141-positive myeloid dendritic cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD4-positive, alpha-beta T cell	NECTIN2	NECTIN3	2.221	7	CD141-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD4-positive, alpha-beta T cell	DSC2	DSG2	0.408	7	CD141-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD4-positive, alpha-beta T cell	CCL19	CCR7	6.128	7	CD141-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD4-positive, alpha-beta T cell	CCL21	CCR7	1.393	7	CD141-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD4-positive, alpha-beta T cell	SDC2	FGFR4	0.09	7	CD141-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD4-positive, alpha-beta T cell	TENM3	ADGRL1	3.065	7	CD141-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD4-positive, alpha-beta T cell	SCT	VIPR1	3.255	7	CD141-positive myeloid dendritic cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	2.22	4	CD141-positive myeloid dendritic cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD8-positive, alpha-beta T cell	CD80	NGFR	0.421	4	CD141-positive myeloid dendritic cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD8-positive, alpha-beta T cell	TENM3	ADGRL1	3.029	4	CD141-positive myeloid dendritic cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|effector CD8-positive, alpha-beta T cell	JAG1	NOTCH1	0.059	4	CD141-positive myeloid dendritic cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	NECTIN2	NECTIN3	2.289	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	DSC2	DSG2	1.738	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	APP	CD74	0.48	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	APP	PLXNA4	0.582	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	APLP2	PLXNA4	0.553	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	APP	TNFRSF21	0.44	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	CCL19	ACKR4	7.856	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	CCL21	ACKR4	3.121	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	CXCL8	ACKR1	5.353	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	EREG	EGFR	0.648	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	EREG	ERBB4	0.773	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
CD141-positive myeloid dendritic cell|endothelial cell	NRG2	ERBB4	1.783	33	CD141-positive myeloid dendritic cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
