source	target	count
vein endothelial cell	CD8-positive, alpha-beta cytotoxic T cell	229
vein endothelial cell	DN1 thymic pro-T cell	211
vein endothelial cell	DN3 thymocyte	235
vein endothelial cell	DN4 thymocyte	162
vein endothelial cell	T follicular helper cell	210
vein endothelial cell	capillary endothelial cell	233
vein endothelial cell	endothelial cell of artery	320
vein endothelial cell	endothelial cell of lymphatic vessel	283
vein endothelial cell	erythrocyte	66
vein endothelial cell	fibroblast	442
vein endothelial cell	innate lymphoid cell	234
vein endothelial cell	macrophage	274
vein endothelial cell	mature NK T cell	152
vein endothelial cell	medullary thymic epithelial cell	316
vein endothelial cell	monocyte	168
vein endothelial cell	myeloid dendritic cell	33
vein endothelial cell	naive regulatory T cell	222
vein endothelial cell	plasma cell	201
vein endothelial cell	vascular associated smooth muscle cell	402
