column	ligand	receptor	value	count	source	target	tissue	region
B cell|hematopoietic stem cell	BTLA	TNFRSF14	0.442	16	B cell	hematopoietic stem cell	lymph_node	HBM673.TNZM.339_reg001
B cell|hematopoietic stem cell	LTA	TNFRSF14	0.416	16	B cell	hematopoietic stem cell	lymph_node	HBM673.TNZM.339_reg001
B cell|hematopoietic stem cell	LTA	TNFRSF1A	0.15	16	B cell	hematopoietic stem cell	lymph_node	HBM673.TNZM.339_reg001
B cell|hematopoietic stem cell	LTA	TNFRSF1B	0.463	16	B cell	hematopoietic stem cell	lymph_node	HBM673.TNZM.339_reg001
B cell|hematopoietic stem cell	MPZL1	MPZL1	1.001	16	B cell	hematopoietic stem cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	CADM3	CADM1	0.046	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	CADM3	EPB41L1	0.022	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	APP	PLXNA4	0.043	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	BDNF	NGFR	0.04	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	CD80	NGFR	0.137	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	BDNF	SORT1	0.175	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	CX3CL1	CX3CR1	0.342	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	LRRC4B	PTPRF	0.116	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	LRRC4B	PTPRD	0.279	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	NMS	NMUR1	0.407	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|innate lymphoid cell	SEMA7A	PLXNC1	0.241	11	B cell	innate lymphoid cell	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	CEACAM1	CD209	0.209	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	COL4A3	ADGRG6	0.642	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	COL4A4	ADGRG6	0.536	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	COL4A5	ADGRG6	0.293	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	ENTPD1	ADORA2B	1.427	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	ENTPD1	ADORA3	0.597	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	APP	CD74	0.123	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	APP	FPR2	0.459	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	APP	TNFRSF21	0.913	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	BDNF	SORT1	1.752	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	C4A	C5AR2	0.763	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	C5	C5AR2	0.803	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	C5	C5AR1	3.202	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	EDN1	EDNRB	0.166	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	TENM4	ADGRL2	0.384	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	LGALS9	HAVCR2	1.75	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	LGALS9	P4HB	0.338	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	HLA-G	LILRB1	1.016	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	HLA-G	LILRB2	2.995	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	CD1D	LILRB2	3.111	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	DLL3	NOTCH2	0.71	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	PNOC	OPRL1	0.495	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	PGF	FLT1	0.956	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	VEGFB	FLT1	1.068	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	PGF	NRP1	0.601	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	VEGFB	NRP1	0.713	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	PGF	NRP2	0.268	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	SEMA7A	PLXNC1	1.081	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	LTA	TNFRSF1A	0.53	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	LTA	TNFRSF1B	0.46	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	MPZL1	MPZL1	0.052	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|intermediate monocyte	RNASET2	TLR8	0.824	32	B cell	intermediate monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	CADM3	CADM1	0.173	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	CADM3	EPB41L1	1.177	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	CEACAM1	CD209	1.038	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	COL4A3	ADGRG6	0.628	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	COL4A4	ADGRG6	0.523	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	COL4A5	ADGRG6	0.28	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	L1CAM	L1CAM	0.192	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	CHL1	L1CAM	0.316	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	ENTPD1	ADORA1	0.53	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	ENTPD1	ADORA2B	0.565	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	ENTPD1	ADORA3	1.223	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	APP	CD74	0.244	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	APP	FPR2	0.246	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	APP	TNFRSF21	0.414	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	APLN	APLNR	0.051	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	BDNF	SORT1	1.661	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	C4A	C5AR2	1.145	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	C5	C5AR2	1.185	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	C5	C5AR1	1.665	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	EDN1	EDNRB	0.296	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	EFNA3	EPHA2	0.079	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	LGALS9	HAVCR2	1.127	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	LGALS9	P4HB	0.295	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	HLA-G	LILRB1	0.614	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	HLA-G	LILRB2	1.06	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	CD1D	LILRB2	1.175	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	DLL3	NOTCH2	0.528	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	DLL3	NOTCH3	0.636	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	PGF	FLT1	0.075	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	VEGFB	FLT1	0.187	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	PGF	NRP1	0.629	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	VEGFB	NRP1	0.741	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	PGF	NRP2	1.619	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	SEMA7A	PLXNC1	0.445	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	TAX1BP3	ADGRB1	0.165	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	HFE	TFRC	0.658	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	BTLA	TNFRSF14	0.485	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	LTA	TNFRSF14	0.459	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	LTA	TNFRSF1A	0.538	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	LTA	TNFRSF1B	0.376	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	WNT16	SFRP4	0.258	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	WNT3	SFRP4	0.243	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	MPZL1	MPZL1	0.151	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|macrophage	RNASET2	TLR8	1.008	44	B cell	macrophage	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	CADM3	EPB41L1	3.96	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	ENTPD1	ADORA3	6.848	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	APP	TNFRSF21	5.864	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	BDNF	SORT1	2.892	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	FCER2	FGFR2	19.207	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	LGALS9	HAVCR2	0.427	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	LGALS9	P4HB	0.583	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	DLL3	NOTCH2	0.988	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	SEMA7A	PLXNC1	0.425	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	HFE	TFRC	1.075	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	BTLA	TNFRSF14	0.624	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mast cell	LTA	TNFRSF14	0.598	12	B cell	mast cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	CADM3	CADM1	0.13	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	BDNF	SORT1	0.018	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	CX3CL1	CX3CR1	2.131	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	LGALS9	HAVCR2	0.466	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	LGALS9	P4HB	0.163	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	LRRC4B	PTPRD	1.119	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	NMS	NMUR1	1.718	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	LTA	TNFRSF1A	0.324	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	LTA	TNFRSF1B	0.179	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature NK T cell	BAG6	NCR3	0.565	10	B cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	COL4A3	ADGRG6	0.937	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	COL4A4	ADGRG6	0.832	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	COL4A5	ADGRG6	0.588	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	ENTPD1	ADORA2A	0.603	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	APP	CD74	0.651	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	BDNF	SORT1	0.632	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	CLSTN1	NRXN2	4.167	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	NLGN4X	NRXN2	4.26	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	NLGN4Y	NRXN2	4.241	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	EFNA3	EPHA2	3.185	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	LGALS9	HAVCR2	0.558	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	LGALS9	P4HB	0.155	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	HLA-G	LILRB1	0.367	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	HLA-G	LILRB2	0.495	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	CD1D	LILRB2	0.61	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	LRRC4B	PTPRF	1.505	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	LRRC4B	PTPRD	1.287	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	NPPA	NPR1	1.874	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	PGF	NRP2	2.269	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	SEMA7A	PLXNC1	0.853	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	HFE	TFRC	0.095	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	BTLA	TNFRSF14	0.224	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	LTA	TNFRSF14	0.198	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	BAG6	NCR3	0.345	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	MPZL1	MPZL1	0.431	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|mature conventional dendritic cell	RNASET2	TLR8	1.143	26	B cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	APP	FPR2	6.608	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	BDNF	SORT1	0.951	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	C4A	C5AR2	0.637	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	C5	C5AR2	0.677	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	C5	C5AR1	3.713	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	HLA-G	LILRB2	1.034	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	CD1D	LILRB2	1.15	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	DLL3	NOTCH2	0.137	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	SEMA7A	PLXNC1	1.224	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	LTA	TNFRSF1A	1.234	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	LTA	TNFRSF1B	0.82	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	MPZL1	MPZL1	0.265	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|neutrophil	RNASET2	TLR8	3.751	13	B cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	CADM3	EPB41L1	0.282	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	APP	TNFRSF21	2.517	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	C4A	C5AR2	0.581	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	C5	C5AR2	0.621	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	C5	C5AR1	0.735	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	LGALS9	HAVCR2	0.246	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	LGALS9	P4HB	0.463	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	HLA-G	LILRB2	0.191	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	CD1D	LILRB2	0.307	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	DLL3	NOTCH3	0.839	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	HFE	TFRC	0.061	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|non-classical monocyte	LTA	TNFRSF1A	0.906	12	B cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	CADM3	CADM1	0.677	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	ENTPD1	ADORA2A	0.448	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	APP	CD74	0.198	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	LGALS9	P4HB	0.908	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	LRRC4B	PTPRF	0.068	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	SEMA7A	PLXNC1	0.337	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	TAX1BP3	ADGRB2	0.079	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	HFE	TFRC	0.131	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	TNFSF13	TNFRSF13B	0.272	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	TNFSF13	TNFRSF17	1.583	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	UTS2B	UTS2R	0.252	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	WNT16	FRZB	0.128	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	WNT3	FRZB	0.113	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	CD70	CD27	0.479	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|plasma cell	MPZL1	MPZL1	0.318	15	B cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	CADM3	CADM1	0.188	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	JAM2	JAM3	0.057	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	JAM3	JAM3	0.159	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	ENTPD1	ADORA2A	0.286	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	EFNA3	EPHA3	0.597	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	LGALS9	HAVCR2	0.324	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	LRRC4B	PTPRF	0.113	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	NMS	NMUR1	0.169	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	PGF	FLT1	0.05	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	VEGFB	FLT1	0.162	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	CD24	SELP	0.52	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	TAX1BP3	ADGRB1	0.078	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	HFE	TFRC	0.185	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	BTLA	TNFRSF14	0.288	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	LTA	TNFRSF14	0.261	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	LTA	TNFRSF1B	0.545	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	WNT16	SFRP5	0.355	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	WNT3	SFRP5	0.341	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
B cell|regulatory T cell	BAG6	NCR3	0.143	20	B cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
