column	ligand	receptor	value	count	source	target	tissue	region
paneth cell of colon|monocyte	WNT2B	SFRP5	3.447	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	WNT3	SFRP5	3.442	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	WNT3A	SFRP5	3.417	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	WNT4	SFRP5	3.415	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	WNT5A	SFRP5	3.555	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	WNT5B	SFRP5	3.43	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	WNT7B	SFRP5	3.414	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	WNT9A	SFRP5	3.421	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	WNT5A	ROR1	0.447	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	CD47	SIRPA	0.272	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	CD58	CD2	0.076	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	LCN2	SLC22A17	1.056	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	MPZL1	MPZL1	0.261	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	PPIA	BSG	1.19	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	PTPRD	IL1RAP	1.101	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|monocyte	PTPRD	IL1RAPL1	0.643	215	paneth cell of colon	monocyte	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	APP	CD74	1.16	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	CCL28	CCR10	2.216	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	HLA-E	VSIR	0.78	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	HLA-F	VSIR	0.617	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	IGFBP3	TMEM219	0.378	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	JAG1	CD46	0.38	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	CD70	CD27	1.346	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	PPIA	BSG	1.213	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|plasma cell	CD177	PECAM1	0.294	9	paneth cell of colon	plasma cell	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|transit amplifying cell of colon	CDH1	KLRG1	1.621	139	paneth cell of colon	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|transit amplifying cell of colon	NECTIN1	NECTIN3	0.81	139	paneth cell of colon	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|transit amplifying cell of colon	NECTIN2	NECTIN3	1.093	139	paneth cell of colon	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|transit amplifying cell of colon	CEACAM1	CEACAM6	0.797	139	paneth cell of colon	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|transit amplifying cell of colon	CEACAM5	CEACAM6	3.882	139	paneth cell of colon	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|transit amplifying cell of colon	CEACAM6	CEACAM6	0.934	139	paneth cell of colon	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|transit amplifying cell of colon	CEACAM8	CEACAM6	0.161	139	paneth cell of colon	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
paneth cell of colon|transit amplifying cell of colon	CEACAM1	SELE	0.648	139	paneth cell of colon	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
